"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051236","establishment of RNA localization",144,-0.606448216570119,-1.86330196355869,0.0188679245283019,0.0701841359773371,0.0413746831668406,2558,"tags=49%, list=19%, signal=40%","8563/8888/84321/80145/55795/5901/87178/55421/6741/55746/25909/29890/10482/4928/55916/65109/9444/51637/1070/26097/79023/8106/8021/91746/22794/56943/7514/8086/8480/1977/7175/348995/9972/2733/9984/4116/4904/29074/11052/9793/7884/9775/23165/3837/129401/9688/81929/8570/1660/4686/10762/10211/9631/9818/55110/10657/79902/53371/23279/23636/6432/55706/10189/57122/4927/23511/6426/6428/3181/3178/10212"
"GO:0050684","regulation of mRNA processing",109,-0.627833032491231,-1.86238898422311,0.0196078431372549,0.0701841359773371,0.0413746831668406,2469,"tags=53%, list=19%, signal=44%","9667/6732/10250/10181/79084/6431/1655/9967/29890/4928/57060/29896/65109/79171/9444/728642/7536/6429/55234/91746/79811/10658/27339/57703/58517/22827/4691/4116/6294/10772/55147/11338/64783/22938/51574/1660/10419/4686/3190/5935/3192/8241/55110/3191/7072/10657/5394/5725/708/26528/6432/494115/6434/6428/6427/27316/3178/580"
"GO:1902806","regulation of cell cycle G1/S phase transition",156,-0.551677737694614,-1.85210444611194,0.0163934426229508,0.0701841359773371,0.0413746831668406,1402,"tags=26%, list=11%, signal=24%","1032/5591/51692/54623/26060/55904/596/1027/25959/6603/6597/29117/6602/11331/55193/6929/6599/7027/6598/91607/163786/86/55159/8193/7465/1869/27085/55835/6240/6909/1017/6491/144455/5933/6241/2146/9928/9134/81610/990/1031"
"GO:0030001","metal ion transport",475,0.509595797397476,1.84945443833424,0.024390243902439,0.0701841359773371,0.0413746831668406,2178,"tags=26%, list=16%, signal=22%","3786/6352/341208/785/57731/60598/30061/6334/2621/1261/7439/2035/5270/57463/26249/2512/8514/53373/93129/9127/201266/64116/7466/84102/79901/5310/25800/57685/540/4067/6786/5621/10424/1760/2907/1317/1535/8996/3708/113235/30001/2946/57185/967/55238/7782/2534/84679/79085/1649/64114/254428/51669/255057/55652/9962/775/80762/7037/818/65125/91252/6844/10057/54946/9772/9215/567/7779/7421/6548/4905/81894/6560/57192/5663/7220/4241/23479/5371/6948/6583/1739/5026/27069/5311/26133/23315/51719/9843/475/6584/444/358/57130/490/24145/468/10367/29927/274/23704/5587/10488/6535/1020/5581/9446/7991/706/57214/55334/27032/3709/64078/23327/8943/55676/3751/26504/11194/10142"
"GO:0050878","regulation of body fluid levels",245,0.549066598671083,1.84342124160622,0.0222222222222222,0.0701841359773371,0.0413746831668406,1218,"tags=16%, list=9%, signal=15%","4879/51129/22875/133/7448/2621/7057/79987/1608/9068/114897/5270/5054/57493/710/7466/540/4067/2191/1535/2677/595/1497/112/80856/3998/10758/6812/6714/2157/2132/2131/65125/2923/9060/5327/308/7421/3315"
"GO:0010817","regulation of hormone levels",319,0.516754356147808,1.84335259673771,0.0172413793103448,0.0701841359773371,0.0413746831668406,1313,"tags=16%, list=10%, signal=15%","6352/9227/4856/56603/5122/130399/7425/133/1803/114897/157506/10404/51762/4828/18/220/5208/51635/54884/26056/10159/6715/4067/5125/1497/140606/59342/3708/6567/4669/57555/5034/102/25825/51092/51768/57104/9463/9249/818/9727/3623/9060/27122/59338/10273/1522/2260/10765/5211/57016"
"GO:0016236","macroautophagy",346,0.509510930783038,1.83900083565319,0.02,0.0701841359773371,0.0413746831668406,2591,"tags=37%, list=20%, signal=31%","54463/285973/3162/5563/26249/535/1509/8878/10133/8992/57724/94241/2629/26353/81631/27072/9907/79837/2548/5830/9842/84557/23339/155382/26100/5287/664/7345/79137/6714/84749/23232/5289/3920/529/523/291/64112/51368/53349/51606/8027/22930/8987/57103/23770/10043/8897/4864/8408/143686/10273/10193/5768/112574/11345/80700/55062/65018/57192/5663/23673/51652/9554/55187/55968/665/526/7405/55207/51510/79443/128866/340371/143187/23130/7879/9550/5595/137492/23241/9638/65992/2017/9531/3099/23786/56270/23367/9140/57533/51100/9559/54832/2081/1020/23710/533/5828/25978/706/9776/5862/25934/528/54543/4077/55763/4534/23647/60412/26471/10241/7248/162427/60673/155066/3064/80208/9711/6009/472/987/23341/90678/22863/83667/9114/79142"
"GO:1903311","regulation of mRNA metabolic process",265,-0.529378283708642,-1.83859850394473,0.02,0.0701841359773371,0.0413746831668406,2678,"tags=42%, list=20%, signal=34%","170506/5976/22985/23019/9584/8087/9924/55802/984/51588/55795/9667/6732/399664/11044/87178/84069/22894/10250/10949/10181/79882/9704/79084/246175/6431/1655/9967/29890/4928/207/57060/29896/65109/79171/9444/728642/90806/7536/6429/55234/91746/22794/79811/10658/9238/23435/8148/143684/1994/27339/328/79072/57703/3182/58517/7186/22827/4691/4116/6294/10772/4904/55147/11338/29883/64783/22938/56339/4292/9775/55132/27161/10492/8570/51574/1660/10419/4869/4686/3190/3183/57472/29843/5935/3192/8241/55110/3191/9125/28960/7072/10657/25904/5394/5725/2521/708/26135/26528/6432/494115/167227/57690/6434/6428/6427/1869/27316/3178/3184/580"
"GO:0009411","response to UV",146,-0.552413275719111,-1.82769381720521,0.0196078431372549,0.0701841359773371,0.0413746831668406,1456,"tags=23%, list=11%, signal=21%","7486/1032/57646/3150/1293/596/51776/51435/1965/57805/602/83695/56339/26155/23028/4869/201973/10856/675/4436/54962/4216/10714/2956/142/5111/2237/7398/5424/9768/993/51514/55872/9212"
"GO:0030003","intracellular monoatomic cation homeostasis",330,0.509642839600775,1.82384077454865,0.0232558139534884,0.0701841359773371,0.0413746831668406,2428,"tags=33%, list=18%, signal=27%","6352/341208/785/3162/30061/2512/8804/55647/535/64116/8992/7466/2896/79901/25800/10159/27185/540/4067/6786/5621/1760/2907/1317/1535/8996/9777/3708/9562/113235/30001/2946/154881/9885/664/84679/3916/440400/79085/1649/254428/3074/1534/3920/54583/523/775/80762/7037/51606/91252/220002/84317/9772/537/567/7779/7421/6548/57192/5663/57217/7220/23479/5371/9296/1203/526/27020/27069/5311/23315/7879/9550/5595/23241/475/54664/23155/23312/444/57130/490/468/10367/5587/252839/5581/533/9446/55177/57214/55334/27032/3709/26504/6647/6339/9104/6341/26234/1756/10479/3263/155066/23516/3064/5170"
"GO:1903034","regulation of response to wounding",115,0.584140577563235,1.81906048953437,0.0192307692307692,0.0701841359773371,0.0413746831668406,417,"tags=10%, list=3%, signal=10%","22875/9076/7448/7057/114897/5270/5054/83999/710/23189/2896/2191"
"GO:1901136","carbohydrate derivative catabolic process",194,0.527001375113945,1.8122933723564,0.0196078431372549,0.0701841359773371,0.0413746831668406,1849,"tags=28%, list=14%, signal=25%","9615/22875/272/5563/2517/5208/2629/3425/2760/2799/3423/1471/285362/2026/2720/1486/3073/4758/11253/55741/4669/6448/7345/3074/83440/6714/5230/226/950/5223/5465/57103/8372/201163/4245/5236/51422/132789/3988/2817/10007/230/22978/5211/5663/4126/5213/406971/3939/53343/79873/7167/3099/23786/5315"
"GO:0051606","detection of stimulus",101,0.611638368474336,1.80822295310896,0.0222222222222222,0.0701841359773371,0.0413746831668406,663,"tags=18%, list=5%, signal=17%","1470/23705/1469/785/7439/63895/5270/10893/23643/5310/27185/6786/2191/25861/3105/1312/9094/2534"
"GO:0006367","transcription initiation at RNA polymerase II promoter",141,-0.550887631271253,-1.79748440813196,0.0161290322580645,0.0701841359773371,0.0413746831668406,3153,"tags=48%, list=24%, signal=37%","5438/9282/57492/2960/400569/221656/51547/9440/170506/9968/2067/2961/6878/2963/8850/6722/2966/8493/55795/10923/9442/90390/56998/54454/51003/6872/6873/6880/55832/9477/5469/2962/6908/4331/6837/29079/112869/4790/9555/2957/54790/9070/5433/27005/5253/328/11143/112950/1810/5706/6882/6944/11091/6597/29117/6602/129685/26155/23028/4968/6598/22976/4150/10432/6877/29028/80312/3146"
"GO:0006935","chemotaxis",272,0.507015910880165,1.79730210473861,0.0217391304347826,0.0701841359773371,0.0413746831668406,1647,"tags=17%, list=12%, signal=15%","6352/7857/4856/9547/54210/4908/1803/2621/7057/56477/6586/80310/5054/1435/3672/56670/1130/23396/4067/10512/5641/10505/1954/102/6809/64065/65125/23765/4363/83700/1845/5365/3315/2260/55742/8828/4015/4313/5604/3491/63916/682/7422/55558/5898/5595/6868"
"GO:0042330","taxis",272,0.507015910880165,1.79730210473861,0.0217391304347826,0.0701841359773371,0.0413746831668406,1647,"tags=17%, list=12%, signal=15%","6352/7857/4856/9547/54210/4908/1803/2621/7057/56477/6586/80310/5054/1435/3672/56670/1130/23396/4067/10512/5641/10505/1954/102/6809/64065/65125/23765/4363/83700/1845/5365/3315/2260/55742/8828/4015/4313/5604/3491/63916/682/7422/55558/5898/5595/6868"
"GO:0009154","purine ribonucleotide catabolic process",100,0.560247560781515,1.79455727079051,0.02,0.0701841359773371,0.0413746831668406,1942,"tags=30%, list=15%, signal=26%","9615/272/5563/5208/2026/7345/83440/6714/5230/226/5223/5465/57103/201163/5236/51422/3988/230/22978/5211/5663/5213/3939/53343/79873/7167/3099/23786/5315/51341"
"GO:0140053","mitochondrial gene expression",171,-0.553424839137866,-1.78727528181871,0.0212765957446809,0.0701841359773371,0.0413746831668406,3144,"tags=49%, list=24%, signal=38%","55703/64949/28977/56652/63931/51250/60528/740/3028/10573/64976/78988/219927/55149/26995/80324/6182/7019/23395/54460/87178/55168/80222/54948/51264/51253/51023/51263/54534/60488/84881/55278/5188/4528/55173/29093/115416/64863/54998/55005/54931/54938/90806/57215/64960/118487/5431/55052/84311/9238/122704/23107/10352/285367/25821/51258/79072/64965/64216/51106/90480/57505/54148/64928/51001/28958/29074/51081/28973/51642/56945/29088/3396/65005/51116/79590/11222/65003/57129/65008/84300/708/10240/55157"
"GO:0045229","external encapsulating structure organization",239,0.489677763400711,1.78341162816756,0.02,0.0701841359773371,0.0413746831668406,1430,"tags=16%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:1905037","autophagosome organization",115,0.565093775167955,1.78214065537203,0.0222222222222222,0.0701841359773371,0.0413746831668406,2591,"tags=41%, list=20%, signal=33%","285973/1509/94241/2629/81631/9907/79837/84557/26100/5287/23232/5289/64112/22930/8987/10043/8897/8408/112574/11345/55062/65018/5663/23673/9554/55968/23130/7879/23241/9638/56270/9140/57533/51100/23710/9776/4534/23647/26471/60673/80208/472/987/23341/90678/22863/79142"
"GO:0030198","extracellular matrix organization",238,0.490212555667496,1.78058737780427,0.0204081632653061,0.0701841359773371,0.0413746831668406,1430,"tags=16%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:0043062","extracellular structure organization",238,0.490212555667496,1.78058737780427,0.0204081632653061,0.0701841359773371,0.0413746831668406,1430,"tags=16%, list=11%, signal=15%","4147/4982/7448/1803/2621/2683/2331/10893/5033/23127/64116/1295/8434/81031/1471/4035/2191/5351/30008/30001/4324/8837/339366/102/90993/84695/2131/10491/5352/9215/57326/5768/861/4241/4015/4313/3491/780/10549"
"GO:0009451","RNA modification",155,-0.555154865176112,-1.77851505867844,0.0172413793103448,0.0701841359773371,0.0413746831668406,3334,"tags=50%, list=25%, signal=38%","25917/8846/55623/56257/54522/81627/158234/55621/221078/117246/27292/27079/3028/79693/80745/26995/93587/9836/80324/79691/24140/26610/84705/55178/127253/6741/55226/29081/83448/55152/10436/29890/1787/81605/79979/55644/207/84881/64863/55651/54517/54931/134637/6633/56931/79922/96764/285367/54920/25821/54859/348180/23587/64216/51106/3182/51002/92345/64783/91801/56339/10492/51574/6636/55687/1736/84520/6637/6635/10785/54433/54482/54901/6628/6632/2091/9582"
"GO:0042060","wound healing",308,0.5059566990178,1.77253062913826,0.0238095238095238,0.0701841359773371,0.0413746831668406,2176,"tags=22%, list=16%, signal=19%","51129/22875/9076/3162/7448/2621/7057/2683/79987/1608/9068/114897/5270/5054/710/23189/4067/2191/2677/8837/80856/3998/6812/6714/2157/25987/2131/977/5547/23499/5465/2923/7128/9060/7076/5327/308/4853/3315/221477/4882/51652/3491/780/10398/55207/51510/128866/928/11093/7422/6868/4921/358/2778/26509/50808/5581/25978/2768/949/23332/2151/160851/7046/3053/2246"
"GO:0010212","response to ionizing radiation",129,-0.571166195191341,-1.76923090701723,0.0204081632653061,0.0701841359773371,0.0413746831668406,1753,"tags=32%, list=13%, signal=28%","1936/5883/23411/6154/5810/7486/57646/5591/3735/596/51776/10276/1196/83695/2547/23028/7520/675/4436/22976/84142/11073/64710/165918/25896/55159/142/90381/63979/6240/1894/10635/3014/25788/7516/580/672/5888/641/2177/8438"
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",137,-0.54974307514546,-1.76585079812974,0.0188679245283019,0.0701841359773371,0.0413746831668406,1934,"tags=34%, list=15%, signal=29%","4331/207/60/51379/81853/5515/5962/406948/5925/1032/5591/51692/26060/55904/596/1027/25959/6603/6597/29117/6602/55193/6929/6599/7027/6598/91607/163786/86/55159/8193/7465/1869/27085/55835/6240/1017/6491/144455/5933/6241/2146/9928/9134/990/1031"
"GO:0045055","regulated exocytosis",130,0.564466596959338,1.76368526140687,0.0204081632653061,0.0701841359773371,0.0413746831668406,1740,"tags=26%, list=13%, signal=23%","785/7784/84258/3134/9145/9144/26056/23396/63908/4067/9581/84961/9885/51150/3916/127262/6812/255057/80331/9545/6844/22930/8372/9846/9751/5663/201294/55207/10890/10972/57617/8775/84283/9341"
"GO:0010876","lipid localization",299,0.491007142840548,1.7625349104502,0.0208333333333333,0.0701841359773371,0.0413746831668406,1725,"tags=23%, list=13%, signal=21%","5243/9227/285973/80763/21/1191/7057/114897/5660/4828/8714/114882/2760/23762/4035/23780/4067/19/10087/140606/10350/123/10079/215/57205/9885/1312/4833/5205/376497/83758/25987/57104/26020/950/160518/23460/81037/10650/5465/2180/7436/4363/4864/10577/6513/128486/3988/9746/8273/2055/10765/23673/157680/55187/51228/788/55207/51099/81579/374868/1601/55275/23130/25921/1408/20/2170/56910"
"GO:0060326","cell chemotaxis",176,0.529768284153041,1.75742301385497,0.0238095238095238,0.0701841359773371,0.0413746831668406,1471,"tags=18%, list=11%, signal=16%","6352/7857/4856/9547/54210/1803/2621/7057/56477/80310/5054/1435/3672/1130/23396/4067/5641/102/64065/65125/23765/4363/83700/5365/3315/2260/55742/4015/4313/63916/682"
"GO:0006869","lipid transport",284,0.495205520582475,1.75729129555017,0.0217391304347826,0.0701841359773371,0.0413746831668406,1725,"tags=23%, list=13%, signal=20%","5243/9227/285973/80763/21/1191/7057/114897/5660/4828/8714/114882/2760/23762/4035/23780/4067/19/10087/140606/10350/123/10079/215/57205/9885/1312/4833/5205/376497/83758/25987/26020/950/160518/23460/81037/10650/5465/2180/7436/4363/4864/10577/6513/3988/8273/2055/10765/23673/157680/55187/51228/788/55207/81579/374868/1601/55275/23130/25921/1408/20/2170/56910"
"GO:0009612","response to mechanical stimulus",155,0.523423618752852,1.7492297115462,0.0222222222222222,0.0701841359773371,0.0413746831668406,1769,"tags=16%, list=13%, signal=14%","3786/54532/7057/63895/5270/5310/1647/25861/664/2534/6714/4055/2729/26090/9215/6513/2934/6548/4313/10370/5311/5595/4921/358/9531"
"GO:0048167","regulation of synaptic plasticity",131,0.535318648015537,1.74867009795715,0.025,0.0701841359773371,0.0413746831668406,1531,"tags=21%, list=12%, signal=18%","3786/4915/7425/7439/5270/9145/8878/4130/27067/5621/23385/5641/23096/6809/6812/23154/9463/818/6844/22941/22930/9215/5663/26012/1979/27020/7532"
"GO:0071466","cellular response to xenobiotic stimulus",109,0.565464062683541,1.74231480719643,0.0212765957446809,0.0701841359773371,0.0413746831668406,1129,"tags=19%, list=9%, signal=18%","3786/5243/56603/5563/2621/1571/8714/113612/19/5621/2946/7345/217/2052/7037/2180/10057/314/4363/51684/284996"
"GO:0043603","amide metabolic process",335,0.487333852585944,1.74112262356992,0.0217391304347826,0.0701841359773371,0.0413746831668406,1308,"tags=19%, list=10%, signal=18%","9615/79603/4915/5122/1803/1191/445/427/80221/6252/23659/94103/83464/2629/63874/2760/4035/10159/5164/5621/5125/23385/1497/10087/2720/5165/113235/57142/2946/3073/215/4758/4669/5034/102/3029/3074/5230/8702/25825/2729/10313/5163/950/284439/7357/2180/79877/57103/23417/3141/3459/6506/3417/142891/128486/55902/132789/1522/10007/686/22978/2055/5663/373156"
"GO:0003018","vascular process in circulatory system",182,0.50171285846198,1.74056926477733,0.0222222222222222,0.0701841359773371,0.0413746831668406,1168,"tags=14%, list=9%, signal=13%","5243/4879/133/79987/3672/2643/8714/6649/81031/4035/59342/6567/112/376497/6714/2132/2131/2729/7037/9839/10057/4363/6506/6513/10273"
"GO:0009261","ribonucleotide catabolic process",104,0.555434416233443,1.7323114974956,0.0212765957446809,0.0701841359773371,0.0413746831668406,2345,"tags=34%, list=18%, signal=28%","9615/272/5563/5208/2026/7345/83440/6714/5230/226/5223/5465/57103/201163/5236/51422/3988/230/22978/5211/5663/5213/3939/53343/79873/7167/3099/23786/5315/51341/339123/2821/57089/26471/28964"
"GO:0006352","DNA-templated transcription initiation",176,-0.520253579023032,-1.73165916832635,0.0181818181818182,0.0701841359773371,0.0413746831668406,3154,"tags=48%, list=24%, signal=37%","9519/5438/9282/57492/2960/400569/221656/51547/9440/170506/10849/9968/2067/2961/6878/2963/8850/6722/2966/8493/55795/10923/9442/90390/56998/7019/8061/54454/51003/6872/6873/6880/55832/9477/5469/2962/9329/6908/4331/6837/29079/112869/4790/9013/9555/2957/54790/9070/5433/27005/5253/328/8467/11143/112950/64216/57106/51106/1810/5706/6882/9014/7343/6944/9774/11091/6597/29117/6602/129685/9328/26155/23028/4968/6598/64425/22976/4150/10432/6877/29028/80312/51616/3146"
"GO:0016052","carbohydrate catabolic process",129,0.513449735734918,1.72785989633921,0.0238095238095238,0.0701841359773371,0.0413746831668406,2459,"tags=40%, list=19%, signal=32%","5563/5208/2760/2026/2548/2720/23324/1486/4758/26100/7345/3074/83440/6714/5230/226/950/5223/5465/8987/57103/5836/201163/5236/51422/3988/230/55062/5211/5663/4351/64080/4126/5213/3939/23130/7167/3099/23786/56270/9140/5315/23710/51341/339123/2821/9942/26471/28964/79660/4125"
"GO:0000045","autophagosome assembly",109,0.551839718839857,1.72459363030237,0.0217391304347826,0.0701841359773371,0.0413746831668406,2591,"tags=39%, list=20%, signal=32%","285973/1509/94241/81631/9907/79837/84557/26100/23232/5289/64112/22930/8987/10043/8897/8408/112574/11345/55062/65018/5663/23673/9554/55968/23130/7879/23241/9638/56270/9140/57533/51100/23710/9776/4534/23647/26471/60673/472/987/90678/22863/79142"
